,Year,fema_declaration_string,disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,disaster_closeout_date,fips,place_code,designated_area,declaration_request_number,last_ia_filing_date,hash,last_refresh,id,Death toll,Damage costUS$,Main article,Location,Notes
35157,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48285.0,99285.0,Lavaca (County),8133.0,,1b4a82817b42e9dbdc36230335521d78bbe193a3,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29d0,,,,,
35491,2008,EM-3294-TX,3294.0,TX,EM,2008-09-10T00:00:00Z,Hurricane,Hurricane Ike,0.0,0.0,1.0,0.0,2008-09-07T17:00:00Z,2008-09-26T00:00:00Z,2015-05-27T00:00:00Z,48027.0,99027.0,Bell (County),8146.0,,9c82ba2a805fe77c34f2180fe1960788dba93e80,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2c80,,,,,
35155,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48247.0,99247.0,Jim Hogg (County),8133.0,,b0c7e502320a3b836541ea467d1c7add6c662d86,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29c9,,,,,
34743,2008,FM-2776-CA,2776.0,CA,FM,2008-06-22T10:46:00Z,Fire,Wild Fire,0.0,0.0,1.0,0.0,2008-06-21T20:00:00Z,,2011-10-05T23:59:00Z,6055.0,99055.0,Napa (County),8097.0,,25c0d3dc7900eccb73129164f842e3d9b48760be,2022-04-26T19:02:14Z,60c3b84da0ee349d710971d3,,,,,
34744,2008,FM-2776-CA,2776.0,CA,FM,2008-06-22T10:46:00Z,Fire,Wild Fire,0.0,0.0,1.0,0.0,2008-06-21T20:00:00Z,,2011-10-05T23:59:00Z,6095.0,99095.0,Solano (County),8097.0,,042608a7078d0fb64439856ca76bf409fa8680de,2022-04-26T19:02:14Z,60c3b84da0ee349d710971d6,,,,,
34742,2008,FM-2775-CA,2775.0,CA,FM,2008-06-20T23:32:00Z,Fire,Trabing Fire,0.0,0.0,1.0,0.0,2008-06-20T17:00:00Z,,2009-03-16T00:00:00Z,6087.0,99087.0,Santa Cruz (County),8096.0,,97efeb887bb937cb453125bd395227b5845b585e,2022-04-26T19:02:14Z,60c3b84da0ee349d710971d1,,,,,
34848,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6063.0,99063.0,Plumas (County),8101.0,,0ffe962de671c3f18d6b5a39d27bf1719d9118fe,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2766,,,,,
34846,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6000.0,87063.0,Yurok Indian Reservation,8101.0,,10285a48ca02547bdfb4c73f46a2ba37560eff31,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2759,,,,,
34845,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6000.0,34554.0,Hoopa Valley Indian Reservation,8101.0,,171b1d9dd6d7166bd586401fd7e6e8c3a74754c7,2022-04-26T19:01:59Z,60c3b858a0ee349d710a274a,,,,,
34844,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6043.0,99043.0,Mariposa (County),8101.0,,a6c677c59a9a41a098fc1196316ca501cec1df23,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2752,,,,,
34843,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6045.0,99045.0,Mendocino (County),8101.0,,c39941adccf3911feb825cfc04bac922bb334af1,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2760,,,,,
34842,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6007.0,99007.0,Butte (County),8101.0,,5a541a18f419ecd4d45133442b578f2111de609d,2022-04-26T19:01:59Z,60c3b858a0ee349d710a275e,,,,,
34841,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6053.0,99053.0,Monterey (County),8101.0,,f5e86f4a613cf6984bad6bc432c214d2c170c474,2022-04-26T19:01:59Z,60c3b858a0ee349d710a275b,,,,,
34840,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6029.0,99029.0,Kern (County),8101.0,,ad0c49354c5148ce2d1e8bb008190b24921e7e60,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2756,,,,,
35154,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48273.0,99273.0,Kleberg (County),8133.0,,64b287195d7002099420cf2ba45a9598cb285711,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29cc,,,,,
34568,2008,FM-2768-TX,2768.0,TX,FM,2008-06-04T20:42:00Z,Fire,Hughes Ranch Fire,0.0,0.0,1.0,0.0,2008-06-04T00:00:00Z,2008-06-04T00:00:00Z,2012-09-13T00:00:00Z,48377.0,99377.0,Presidio (County),8095.0,,1d89e0a4199929f398165a4e8f03d4e19bf59a9f,2022-04-26T19:02:14Z,60c3b84da0ee349d710971a7,,,,,
34567,2008,FM-2768-TX,2768.0,TX,FM,2008-06-04T20:42:00Z,Fire,Hughes Ranch Fire,0.0,0.0,1.0,0.0,2008-06-04T00:00:00Z,2008-06-04T00:00:00Z,2012-09-13T00:00:00Z,48243.0,99243.0,Jeff Davis (County),8095.0,,b5332b8fb08597f3997564e6b95031d42fd1d8c1,2022-04-26T19:02:14Z,60c3b84da0ee349d710971a4,,,,,
34566,2008,FM-2767-TX,2767.0,TX,FM,2008-06-03T19:08:00Z,Fire,Rein Street Fire,0.0,0.0,1.0,0.0,2008-06-03T00:00:00Z,2008-06-03T00:00:00Z,2012-09-13T00:00:00Z,48027.0,99027.0,Bell (County),8094.0,,ca47739055776d16dce19ad1f96bb30534a9a52b,2022-04-26T19:02:14Z,60c3b84da0ee349d710971a8,,,,,
34661,2008,FM-2774-TX,2774.0,TX,FM,2008-06-16T18:52:00Z,Fire,Camp Bowie Fire,0.0,0.0,1.0,0.0,2008-06-16T00:00:00Z,2008-06-19T00:00:00Z,2012-09-13T00:00:00Z,48049.0,99049.0,Brown (County),8107.0,,73178fb15f107b7e7827c352761eb429b604e8ee,2022-04-26T19:02:14Z,60c3b84da0ee349d710971cd,,,,,
34622,2008,FM-2772-CA,2772.0,CA,FM,2008-06-11T21:58:00Z,Fire,Martin Fire,0.0,0.0,1.0,0.0,2008-06-11T17:54:00Z,2008-06-17T00:00:00Z,2010-10-05T23:59:00Z,6087.0,99087.0,Santa Cruz (County),8087.0,,4183178d735fec955bb39004dd801ee94098963e,2022-04-26T19:02:14Z,60c3b84da0ee349d710971c0,,,,,
34621,2008,FM-2771-CA,2771.0,CA,FM,2008-06-11T21:21:00Z,Fire,Humboldt Fire,0.0,0.0,1.0,0.0,2008-06-11T15:14:00Z,2008-06-18T00:00:00Z,2010-10-05T23:59:00Z,6007.0,99007.0,Butte (County),8086.0,,1e127064e828e66887451230d292ea0b45e6bcae,2022-04-26T19:02:14Z,60c3b84da0ee349d710971b9,,,,,
34620,2008,FM-2770-CA,2770.0,CA,FM,2008-06-10T19:49:00Z,Fire,Ophir Fire,0.0,0.0,1.0,0.0,2008-06-10T14:27:00Z,2008-06-13T00:00:00Z,2011-09-29T23:59:00Z,6007.0,99007.0,Butte (County),8085.0,,cacc494fa6fa26c1c6fcd547d532c6f67cb38809,2022-04-26T19:02:14Z,60c3b84da0ee349d710971b5,,,,,
34847,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6083.0,99083.0,Santa Barbara (County),8101.0,,90283856a57ce266e3981a4c97b23ab5ebced51a,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2763,,,,,
34849,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6085.0,99085.0,Santa Clara (County),8101.0,,68cd8b99fc4eb23588a69209a7533af45d986457,2022-04-26T19:01:59Z,60c3b858a0ee349d710a276d,,,,,
35005,2008,FM-2785-TX,2785.0,TX,FM,2008-08-07T20:54:00Z,Fire,Florence Fire,0.0,0.0,1.0,0.0,2008-08-07T00:00:00Z,2008-08-14T00:00:00Z,2012-09-13T00:00:00Z,48491.0,99491.0,Williamson (County),8127.0,,59dc09389d18ae2d86eeab15f0e567d259ed3d4c,2022-04-26T19:02:14Z,60c3b84da0ee349d71097205,,,,,
35002,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,1.0,1.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48489.0,99489.0,Willacy (County),8121.0,2008-10-14T00:00:00Z,82fb75ae0cce5bcf45f2630296a972bd13bdeeae,2022-04-26T19:02:23Z,60c3b848a0ee349d71090878,,,,,
35128,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48005.0,99005.0,Angelina (County),8133.0,,f7b8e0a0b3924ae70939622c89dc871015502bab,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2965,,,,,
35135,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48041.0,99041.0,Brazos (County),8133.0,,b123d2170e89ad7aad3aaf0ec168e0ed5d7bba40,2022-04-26T19:01:58Z,60c3b858a0ee349d710a297d,,,,,
35134,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48025.0,99025.0,Bee (County),8133.0,,9daca1d09ae2324c60e9d63922a5b541bcf34659,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2972,,,,,
35133,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48029.0,99029.0,Bexar (County),8133.0,,16dd5868c64bef25425072676d6a80e928a270a5,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2974,,,,,
35132,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48039.0,99039.0,Brazoria (County),8133.0,,a78a4b81a172fbae122c42084b94c655df425444,2022-04-26T19:01:58Z,60c3b858a0ee349d710a297a,,,,,
35131,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48037.0,99037.0,Bowie (County),8133.0,,0ea3f02960ca4b6ed4f98fa22bed35d9a42a0d0a,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2978,,,,,
35130,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48047.0,99047.0,Brooks (County),8133.0,,da40ce851126b7dcc2c98951372973c7a29c40ec,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2983,,,,,
35129,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48015.0,99015.0,Austin (County),8133.0,,4647ae21d593092fa4e3a00466706ac546d21bc9,2022-04-26T19:01:58Z,60c3b858a0ee349d710a296e,,,,,
35127,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48007.0,99007.0,Aransas (County),8133.0,,ac2481657c0c4e3d77d09094fe9dfe493dfe377d,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2968,,,,,
35136,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48061.0,99061.0,Cameron (County),8133.0,,734e2057b4408fb6ecf079076d1674a9949e656e,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2986,,,,,
35137,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48071.0,99071.0,Chambers (County),8133.0,,161cfdf7236744e29d3d60c6d31ff33e7cc32724,2022-04-26T19:01:58Z,60c3b858a0ee349d710a298a,,,,,
35138,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48057.0,99057.0,Calhoun (County),8133.0,,9fa77a6e1a714c14d8c97a509fa78823ab624580,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2992,,,,,
35139,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48089.0,99089.0,Colorado (County),8133.0,,b5ec2edd76f619a50be4ba2dede230fc695f4efc,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2994,,,,,
35153,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48245.0,99245.0,Jefferson (County),8133.0,,b0d6062ec2fbe66d54f139b58585afea86339914,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29c0,,,,,
35152,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48215.0,99215.0,Hidalgo (County),8133.0,,4976e82c7bc32e2de6199881ad54b0e91f2aa2ab,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29b7,,,,,
34850,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6105.0,99105.0,Trinity (County),8101.0,,f89dfc96e6d66e59e3a7a0bc0cc4332e32e4beb6,2022-04-26T19:01:59Z,60c3b858a0ee349d710a277d,,,,,
35151,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48167.0,99167.0,Galveston (County),8133.0,,16056648328e433ef41698ca10e199669ad6109b,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29ab,,,,,
35150,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48175.0,99175.0,Goliad (County),8133.0,,07b3d47e006cfbde31f929ca79f2b36f6692b673,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29b1,,,,,
35149,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48141.0,99141.0,El Paso (County),8133.0,,5775695a4f40ab7f2c6870db5fd0a01f498c4483,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29ae,,,,,
35148,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48239.0,99239.0,Jackson (County),8133.0,,c9bd7a1d1e57b654a73a07444e0b450309b13aca,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29bd,,,,,
35147,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48201.0,99201.0,Harris (County),8133.0,,d4d490dd98769d040cd99886b254e33293afe329,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29b5,,,,,
35146,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48199.0,99199.0,Hardin (County),8133.0,,d6a0a8669a19cabcdc2f2c94b2ff4755bd51e6bc,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29b3,,,,,
35145,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48241.0,99241.0,Jasper (County),8133.0,,89d43a885f13fd8f72c6a38ed083ac4fae5fd3d1,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29b9,,,,,
35144,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48157.0,99157.0,Fort Bend (County),8133.0,,c42833e6aa3e3279d3d2e54626918d0976f6d402,2022-04-26T19:01:58Z,60c3b858a0ee349d710a29a3,,,,,
35143,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48121.0,99121.0,Denton (County),8133.0,,76930b06d1104a916528e222dd8a4043f6392911,2022-04-26T19:01:58Z,60c3b858a0ee349d710a299a,,,,,
35142,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48085.0,99085.0,Collin (County),8133.0,,c7af325c9a14303719a2c0511d1d9f4196ffa31d,2022-04-26T19:01:58Z,60c3b858a0ee349d710a298e,,,,,
35141,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48123.0,99123.0,DeWitt (County),8133.0,,ab2791d1c0319d5a11186ec95c5d8370299d50fb,2022-04-26T19:01:58Z,60c3b858a0ee349d710a299d,,,,,
35140,2008,EM-3290-TX,3290.0,TX,EM,2008-08-29T17:30:00Z,Hurricane,Hurricane Gustav,0.0,0.0,1.0,0.0,2008-08-27T00:00:00Z,2008-09-07T00:00:00Z,2015-10-15T23:59:00Z,48113.0,99113.0,Dallas (County),8133.0,,892d0633b8a601b65f1a6175973ff18c8cd447e1,2022-04-26T19:01:58Z,60c3b858a0ee349d710a2997,,,,,
35001,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48469.0,99469.0,Victoria (County),8121.0,2008-10-14T00:00:00Z,68ec4b5f9dcff463a26fc2b6f1eca16bb7a52e53,2022-04-26T19:02:23Z,60c3b848a0ee349d71090864,,,,,
34851,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6089.0,99089.0,Shasta (County),8101.0,,af388f8aa37363bcf47c5f9f537aef488ed422f0,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2789,,,,,
34856,2008,FM-2782-CA,2782.0,CA,FM,2008-07-08T15:35:00Z,Fire,Camp Fire,0.0,0.0,1.0,0.0,2008-06-21T17:05:00Z,,2009-03-16T00:00:00Z,6007.0,99007.0,Butte (County),8115.0,,bbf1af3a5da752ab481391dfd11d86e5c3e288e0,2022-04-26T19:02:14Z,60c3b84da0ee349d71097218,,,,,
34855,2008,FM-2781-CA,2781.0,CA,FM,2008-07-04T23:03:00Z,Fire,Basin Fire Complex,0.0,0.0,1.0,0.0,2008-07-04T06:00:00Z,,2009-03-16T00:00:00Z,6053.0,99053.0,Monterey (County),8119.0,,722c2e9632850111b5d36be15c2723219b0ca92f,2022-04-26T19:02:14Z,60c3b84da0ee349d710971f4,,,,,
34854,2008,FM-2780-CA,2780.0,CA,FM,2008-07-04T15:55:00Z,Fire,Gap Fire,0.0,0.0,1.0,0.0,2008-07-03T20:30:00Z,,2009-03-16T00:00:00Z,6083.0,99083.0,Santa Barbara (County),8114.0,,9b0f6842cbfc23b88d4e5833115ca69575dafd24,2022-04-26T19:02:14Z,60c3b84da0ee349d710971ef,,,,,
35000,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48409.0,99409.0,San Patricio (County),8121.0,2008-10-14T00:00:00Z,e785e03301c6e02e05972a84fff31546d9753bcd,2022-04-26T19:02:23Z,60c3b848a0ee349d71090857,,,,,
34852,2008,EM-3287-CA,3287.0,CA,EM,2008-06-28T11:30:00Z,Fire,Wildfires,0.0,0.0,1.0,0.0,2008-06-20T20:00:00Z,2008-08-20T00:00:00Z,2015-05-11T23:59:00Z,6087.0,99087.0,Santa Cruz (County),8101.0,,9acb8999918f30cef4cd02abad6df2dcdcd536be,2022-04-26T19:01:59Z,60c3b858a0ee349d710a2790,,,,,
34999,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,1.0,1.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48215.0,99215.0,Hidalgo (County),8121.0,2008-10-14T00:00:00Z,3b8f121d633ebb907355c18e792af23519f0e55c,2022-04-26T19:02:23Z,60c3b848a0ee349d7109086f,,,,,
34998,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48391.0,99391.0,Refugio (County),8121.0,2008-10-14T00:00:00Z,35ded0043f1e7b77828f1ea0fe302687b3a50481,2022-04-26T19:02:23Z,60c3b848a0ee349d71090851,,,,,
34997,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,1.0,1.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48061.0,99061.0,Cameron (County),8121.0,2008-10-14T00:00:00Z,608f202238876199689568ab780e2ee6e16c3c8b,2022-04-26T19:02:23Z,60c3b848a0ee349d7109086a,,,,,
34996,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48427.0,99427.0,Starr (County),8121.0,2008-10-14T00:00:00Z,b4be2a6f2934a70aea9e06c66c2a633c6deb439a,2022-04-26T19:02:23Z,60c3b848a0ee349d7109085a,,,,,
34995,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48355.0,99355.0,Nueces (County),8121.0,2008-10-14T00:00:00Z,7955b071dfbd7d2b4d49b4216d902287be8cc3cc,2022-04-26T19:02:23Z,60c3b848a0ee349d71090849,,,,,
34994,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48249.0,99249.0,Jim Wells (County),8121.0,2008-10-14T00:00:00Z,edf3b69645464673a7c90512c0c63fa76e86abf6,2022-04-26T19:02:23Z,60c3b848a0ee349d7109083a,,,,,
34993,2008,DR-1780-TX,1780.0,TX,DR,2008-07-24T10:53:00Z,Hurricane,Hurricane Dolly,0.0,0.0,1.0,1.0,2008-07-22T00:00:00Z,2008-08-01T00:00:00Z,,48247.0,99247.0,Jim Hogg (County),8121.0,2008-10-14T00:00:00Z,f4a8125708fa93bff2f91d2a039b31922df6031a,2022-04-26T19:02:23Z,60c3b848a0ee349d71090834,,,,,
